ip,rid,age_bin,gender,marital,income_bin,state,own_dog,dog_or_cat,adopt_or_shop,dog_size,msg_treat_ind,shelter_treat_bin,duration,dog_num,rating,shelter_tp
117.255.119.40,395443,1,0,0,1,43,2,1,1,1,0,0,380,4,5,0
208.218.225.155,338952,2,1,0,4,21,2,1,0,2,1,0,301,1,5,0
208.218.225.155,338952,2,1,0,4,21,2,1,0,2,1,0,301,2,8,0
208.218.225.155,338952,2,1,0,4,21,2,1,0,2,1,0,301,3,5,0
208.218.225.155,338952,2,1,0,4,21,2,1,0,2,1,0,301,4,8,0
208.207.181.103,139113,2,1,0,1,4,2,1,1,2,0,0,110,1,5,0
208.207.181.103,139113,2,1,0,1,4,2,1,1,2,0,0,110,2,9,0
208.207.181.103,139113,2,1,0,1,4,2,1,1,2,0,0,110,3,5,0
208.207.181.103,139113,2,1,0,1,4,2,1,1,2,0,0,110,4,5,0
172.245.124.210,352312,1,2,0,2,43,2,1,1,2,1,1,238,1,7,1
172.245.124.210,352312,1,2,0,2,43,2,1,1,2,1,1,238,2,6,1
172.245.124.210,352312,1,2,0,2,43,2,1,1,2,1,1,238,3,6,2
172.245.124.210,352312,1,2,0,2,43,2,1,1,2,1,1,238,4,6,1
192.126.192.241,596149,3,1,0,2,15,2,1,1,0,0,0,156,1,5,0
192.126.192.241,596149,3,1,0,2,15,2,1,1,0,0,0,156,2,9,0
192.126.192.241,596149,3,1,0,2,15,2,1,1,0,0,0,156,3,8,0
192.126.192.241,596149,3,1,0,2,15,2,1,1,0,0,0,156,4,10,0
208.195.174.127,942524,2,0,0,2,6,2,1,1,1,0,0,280,1,5,0
208.195.174.127,942524,2,0,0,2,6,2,1,1,1,0,0,280,2,5,0
208.195.174.127,942524,2,0,0,2,6,2,1,1,1,0,0,280,3,7,0
208.195.174.127,942524,2,0,0,2,6,2,1,1,1,0,0,280,4,8,0
206.232.30.245,187897,2,0,0,3,47,2,1,0,1,1,0,199,1,5,0
206.232.30.245,187897,2,0,0,3,47,2,1,0,1,1,0,199,2,2,0
206.232.30.245,187897,2,0,0,3,47,2,1,0,1,1,0,199,3,9,0
206.232.30.245,187897,2,0,0,3,47,2,1,0,1,1,0,199,4,4,0
208.207.184.95,180194,3,0,0,3,4,2,2,0,1,0,1,170,1,7,2
208.207.184.95,180194,3,0,0,3,4,2,2,0,1,0,1,170,2,4,1
208.207.184.95,180194,3,0,0,3,4,2,2,0,1,0,1,170,3,7,2
208.207.184.95,180194,3,0,0,3,4,2,2,0,1,0,1,170,4,7,2
216.39.37.104,405870,1,1,0,1,44,2,1,0,1,0,0,115,1,5,0
216.39.37.104,405870,1,1,0,1,44,2,1,0,1,0,0,115,2,3,0
216.39.37.104,405870,1,1,0,1,44,2,1,0,1,0,0,115,3,8,0
216.39.37.104,405870,1,1,0,1,44,2,1,0,1,0,0,115,4,5,0
208.221.33.40,878386,3,0,0,1,9,2,1,0,0,1,0,69,1,8,0
208.221.33.40,878386,3,0,0,1,9,2,1,0,0,1,0,69,2,7,0
208.221.33.40,878386,3,0,0,1,9,2,1,0,0,1,0,69,3,6,0
208.221.33.40,878386,3,0,0,1,9,2,1,0,0,1,0,69,4,5,0
208.195.175.27,891636,2,1,0,2,26,2,1,0,1,1,0,185,1,6,0
208.195.175.27,891636,2,1,0,2,26,2,1,0,1,1,0,185,2,3,0
208.195.175.27,891636,2,1,0,2,26,2,1,0,1,1,0,185,3,10,0
208.195.175.27,891636,2,1,0,2,26,2,1,0,1,1,0,185,4,10,0
208.195.173.63,746829,2,0,0,3,15,2,1,0,1,0,1,118,1,10,1
208.195.173.63,746829,2,0,0,3,15,2,1,0,1,0,1,118,2,10,1
208.195.173.63,746829,2,0,0,3,15,2,1,0,1,0,1,118,3,10,2
208.195.173.63,746829,2,0,0,3,15,2,1,0,1,0,1,118,4,10,2
157.254.130.219,506133,5,1,0,1,14,2,1,0,1,1,1,370,1,6,1
157.254.130.219,506133,5,1,0,1,14,2,1,0,1,1,1,370,2,4,1
157.254.130.219,506133,5,1,0,1,14,2,1,0,1,1,1,370,3,10,2
157.254.130.219,506133,5,1,0,1,14,2,1,0,1,1,1,370,4,9,1
185.186.61.30,983836,2,0,0,4,43,2,1,0,1,1,1,404,1,7,2
185.186.61.30,983836,2,0,0,4,43,2,1,0,1,1,1,404,2,8,2
185.186.61.30,983836,2,0,0,4,43,2,1,0,1,1,1,404,3,8,1
185.186.61.30,983836,2,0,0,4,43,2,1,0,1,1,1,404,4,8,2
163.123.220.182,131264,3,0,0,2,4,2,1,1,0,1,1,75,1,7,2
163.123.220.182,131264,3,0,0,2,4,2,1,1,0,1,1,75,2,6,2
163.123.220.182,131264,3,0,0,2,4,2,1,1,0,1,1,75,3,6,1
163.123.220.182,131264,3,0,0,2,4,2,1,1,0,1,1,75,4,9,2
174.234.0.95,690005,0,0,2,1,11,1,0,0,2,1,1,54,1,7,1
174.234.0.95,690005,0,0,2,1,11,1,0,0,2,1,1,54,2,8,2
174.234.0.95,690005,0,0,2,1,11,1,0,0,2,1,1,54,3,8,1
174.234.0.95,690005,0,0,2,1,11,1,0,0,2,1,1,54,4,3,2
209.185.41.244,742132,3,1,0,4,14,2,2,1,1,0,1,300,1,8,1
209.185.41.244,742132,3,1,0,4,14,2,2,1,1,0,1,300,2,7,2
209.185.41.244,742132,3,1,0,4,14,2,2,1,1,0,1,300,3,8,2
209.185.41.244,742132,3,1,0,4,14,2,2,1,1,0,1,300,4,8,2
208.194.207.183,934723,1,1,0,2,15,2,1,1,0,0,0,119,1,4,0
208.194.207.183,934723,1,1,0,2,15,2,1,1,0,0,0,119,2,3,0
208.194.207.183,934723,1,1,0,2,15,2,1,1,0,0,0,119,3,2,0
208.194.207.183,934723,1,1,0,2,15,2,1,1,0,0,0,119,4,2,0
208.221.41.98,985809,4,1,0,3,43,2,1,1,0,1,0,248,1,3,0
208.221.41.98,985809,4,1,0,3,43,2,1,1,0,1,0,248,2,1,0
208.221.41.98,985809,4,1,0,3,43,2,1,1,0,1,0,248,3,2,0
208.221.41.98,985809,4,1,0,3,43,2,1,1,0,1,0,248,4,2,0
149.46.192.53,377062,1,0,0,3,15,2,1,1,1,0,1,285,1,6,2
149.46.192.53,377062,1,0,0,3,15,2,1,1,1,0,1,285,2,6,2
149.46.192.53,377062,1,0,0,3,15,2,1,1,1,0,1,285,3,5,1
149.46.192.53,377062,1,0,0,3,15,2,1,1,1,0,1,285,4,4,2
208.221.46.112,779800,2,1,0,3,38,2,1,1,1,1,0,273,1,3,0
208.221.46.112,779800,2,1,0,3,38,2,1,1,1,1,0,273,2,2,0
208.221.46.112,779800,2,1,0,3,38,2,1,1,1,1,0,273,3,6,0
208.221.46.112,779800,2,1,0,3,38,2,1,1,1,1,0,273,4,4,0
202.182.65.12,749021,4,1,0,1,15,2,1,0,1,0,1,179,1,7,2
202.182.65.12,749021,4,1,0,1,15,2,1,0,1,0,1,179,2,7,1
202.182.65.12,749021,4,1,0,1,15,2,1,0,1,0,1,179,3,7,1
202.182.65.12,749021,4,1,0,1,15,2,1,0,1,0,1,179,4,6,2
202.182.71.223,873948,2,1,0,3,15,2,1,1,1,0,0,273,1,6,0
202.182.71.223,873948,2,1,0,3,15,2,1,1,1,0,0,273,2,5,0
202.182.71.223,873948,2,1,0,3,15,2,1,1,1,0,0,273,3,6,0
202.182.71.223,873948,2,1,0,3,15,2,1,1,1,0,0,273,4,7,0
208.200.2.94,579668,4,1,0,0,38,2,1,1,1,1,1,260,1,6,1
208.200.2.94,579668,4,1,0,0,38,2,1,1,1,1,1,260,2,7,1
208.200.2.94,579668,4,1,0,0,38,2,1,1,1,1,1,260,3,5,2
208.200.2.94,579668,4,1,0,0,38,2,1,1,1,1,1,260,4,5,1
202.182.70.26,572911,4,0,0,2,4,1,2,0,1,0,1,319,1,5,2
202.182.70.26,572911,4,0,0,2,4,1,2,0,1,0,1,319,2,7,2
202.182.70.26,572911,4,0,0,2,4,1,2,0,1,0,1,319,3,10,1
202.182.70.26,572911,4,0,0,2,4,1,2,0,1,0,1,319,4,8,1
208.218.227.212,355758,3,1,0,1,10,2,1,0,0,0,1,200,1,8,1
208.218.227.212,355758,3,1,0,1,10,2,1,0,0,0,1,200,2,5,2
208.218.227.212,355758,3,1,0,1,10,2,1,0,0,0,1,200,3,7,1
208.218.227.212,355758,3,1,0,1,10,2,1,0,0,0,1,200,4,8,2
208.200.7.49,718057,4,1,0,1,33,2,1,0,1,1,0,83,1,6,0
208.200.7.49,718057,4,1,0,1,33,2,1,0,1,1,0,83,2,4,0
208.200.7.49,718057,4,1,0,1,33,2,1,0,1,1,0,83,3,3,0
208.200.7.49,718057,4,1,0,1,33,2,1,0,1,1,0,83,4,5,0
121.91.230.253,281527,3,1,0,3,4,2,1,1,1,0,1,234,1,10,2
121.91.230.253,281527,3,1,0,3,4,2,1,1,1,0,1,234,2,10,2
121.91.230.253,281527,3,1,0,3,4,2,1,1,1,0,1,234,3,10,2
121.91.230.253,281527,3,1,0,3,4,2,1,1,1,0,1,234,4,10,2
155.193.159.25,346164,6,1,0,2,2,2,1,0,0,1,0,70,1,9,0
155.193.159.25,346164,6,1,0,2,2,2,1,0,0,1,0,70,2,9,0
155.193.159.25,346164,6,1,0,2,2,2,1,0,0,1,0,70,3,8,0
155.193.159.25,346164,6,1,0,2,2,2,1,0,0,1,0,70,4,10,0
66.207.178.28,705663,5,1,0,1,43,2,1,0,0,0,1,125,1,4,2
66.207.178.28,705663,5,1,0,1,43,2,1,0,0,0,1,125,2,6,1
66.207.178.28,705663,5,1,0,1,43,2,1,0,0,0,1,125,3,7,1
66.207.178.28,705663,5,1,0,1,43,2,1,0,0,0,1,125,4,7,2
207.246.113.41,650069,3,0,0,1,40,2,1,1,1,0,0,115,1,9,0
207.246.113.41,650069,3,0,0,1,40,2,1,1,1,0,0,115,2,7,0
207.246.113.41,650069,3,0,0,1,40,2,1,1,1,0,0,115,3,8,0
207.246.113.41,650069,3,0,0,1,40,2,1,1,1,0,0,115,4,9,0
208.195.165.50,593694,2,1,0,2,4,2,1,0,1,0,1,67,1,4,2
208.195.165.50,593694,2,1,0,2,4,2,1,0,1,0,1,67,2,6,1
208.195.165.50,593694,2,1,0,2,4,2,1,0,1,0,1,67,3,7,2
208.195.165.50,593694,2,1,0,2,4,2,1,0,1,0,1,67,4,6,1
163.123.222.104,222860,2,0,0,1,40,2,1,1,1,1,0,283,1,6,0
163.123.222.104,222860,2,0,0,1,40,2,1,1,1,1,0,283,2,5,0
163.123.222.104,222860,2,0,0,1,40,2,1,1,1,1,0,283,3,6,0
163.123.222.104,222860,2,0,0,1,40,2,1,1,1,1,0,283,4,4,0
45.77.72.84,793240,3,1,0,1,36,2,1,0,0,0,0,103,1,7,0
45.77.72.84,793240,3,1,0,1,36,2,1,0,0,0,0,103,2,7,0
45.77.72.84,793240,3,1,0,1,36,2,1,0,0,0,0,103,3,6,0
45.77.72.84,793240,3,1,0,1,36,2,1,0,0,0,0,103,4,7,0
63.75.245.185,850232,4,0,0,1,47,2,1,1,0,0,1,456,1,5,1
63.75.245.185,850232,4,0,0,1,47,2,1,1,0,0,1,456,2,8,1
63.75.245.185,850232,4,0,0,1,47,2,1,1,0,0,1,456,3,8,1
63.75.245.185,850232,4,0,0,1,47,2,1,1,0,0,1,456,4,6,2
216.39.37.18,856889,4,1,0,4,43,2,1,0,1,0,0,179,1,7,0
216.39.37.18,856889,4,1,0,4,43,2,1,0,1,0,0,179,2,9,0
216.39.37.18,856889,4,1,0,4,43,2,1,0,1,0,0,179,3,8,0
216.39.37.18,856889,4,1,0,4,43,2,1,0,1,0,0,179,4,6,0
208.200.7.197,782505,2,1,2,2,38,2,1,1,1,0,1,443,1,5,1
208.200.7.197,782505,2,1,2,2,38,2,1,1,1,0,1,443,2,6,1
208.200.7.197,782505,2,1,2,2,38,2,1,1,1,0,1,443,3,4,1
208.200.7.197,782505,2,1,2,2,38,2,1,1,1,0,1,443,4,4,1
149.46.192.176,698850,3,0,0,3,9,2,1,1,1,0,0,456,1,3,0
149.46.192.176,698850,3,0,0,3,9,2,1,1,1,0,0,456,2,6,0
149.46.192.176,698850,3,0,0,3,9,2,1,1,1,0,0,456,3,8,0
149.46.192.176,698850,3,0,0,3,9,2,1,1,1,0,0,456,4,5,0
147.124.211.183,266748,4,1,0,2,47,2,1,1,1,1,0,80,1,6,0
147.124.211.183,266748,4,1,0,2,47,2,1,1,1,1,0,80,2,6,0
147.124.211.183,266748,4,1,0,2,47,2,1,1,1,1,0,80,3,6,0
147.124.211.183,266748,4,1,0,2,47,2,1,1,1,1,0,80,4,6,0
24.96.75.207,625981,2,0,0,1,0,2,1,1,0,1,1,118,1,7,1
24.96.75.207,625981,2,0,0,1,0,2,1,1,0,1,1,118,2,5,2
24.96.75.207,625981,2,0,0,1,0,2,1,1,0,1,1,118,3,7,1
24.96.75.207,625981,2,0,0,1,0,2,1,1,0,1,1,118,4,7,2
208.202.244.56,473550,2,1,0,3,4,2,1,0,0,1,0,120,1,9,0
208.202.244.56,473550,2,1,0,3,4,2,1,0,0,1,0,120,2,8,0
208.202.244.56,473550,2,1,0,3,4,2,1,0,0,1,0,120,3,8,0
208.202.244.56,473550,2,1,0,3,4,2,1,0,0,1,0,120,4,9,0
208.218.227.62,375270,1,1,2,3,46,2,1,1,0,0,1,76,1,1,1
208.218.227.62,375270,1,1,2,3,46,2,1,1,0,0,1,76,2,1,1
208.218.227.62,375270,1,1,2,3,46,2,1,1,0,0,1,76,3,1,1
208.218.227.62,375270,1,1,2,3,46,2,1,1,0,0,1,76,4,1,1
208.207.185.214,271350,3,1,0,2,9,2,1,1,1,0,1,345,1,3,2
208.207.185.214,271350,3,1,0,2,9,2,1,1,1,0,1,345,2,5,1
208.207.185.214,271350,3,1,0,2,9,2,1,1,1,0,1,345,3,6,1
208.207.185.214,271350,3,1,0,2,9,2,1,1,1,0,1,345,4,6,1
45.77.113.198,449979,3,1,0,1,20,2,1,0,1,1,0,320,1,5,0
45.77.113.198,449979,3,1,0,1,20,2,1,0,1,1,0,320,2,6,0
45.77.113.198,449979,3,1,0,1,20,2,1,0,1,1,0,320,3,4,0
45.77.113.198,449979,3,1,0,1,20,2,1,0,1,1,0,320,4,4,0
172.84.188.139,432436,2,1,0,1,35,2,1,1,1,0,0,531,1,5,0
172.84.188.139,432436,2,1,0,1,35,2,1,1,1,0,0,531,2,6,0
172.84.188.139,432436,2,1,0,1,35,2,1,1,1,0,0,531,3,8,0
172.84.188.139,432436,2,1,0,1,35,2,1,1,1,0,0,531,4,4,0
23.135.40.147,581136,3,1,0,1,43,2,1,1,1,0,0,155,1,6,0
23.135.40.147,581136,3,1,0,1,43,2,1,1,1,0,0,155,2,5,0
23.135.40.147,581136,3,1,0,1,43,2,1,1,1,0,0,155,3,9,0
23.135.40.147,581136,3,1,0,1,43,2,1,1,1,0,0,155,4,8,0
149.28.253.59,288123,3,1,0,1,13,2,1,0,1,0,0,177,1,8,0
149.28.253.59,288123,3,1,0,1,13,2,1,0,1,0,0,177,2,8,0
149.28.253.59,288123,3,1,0,1,13,2,1,0,1,0,0,177,3,8,0
149.28.253.59,288123,3,1,0,1,13,2,1,0,1,0,0,177,4,8,0
185.186.62.179,345014,3,1,0,1,43,2,1,0,1,0,0,317,1,6,0
185.186.62.179,345014,3,1,0,1,43,2,1,0,1,0,0,317,2,5,0
185.186.62.179,345014,3,1,0,1,43,2,1,0,1,0,0,317,3,9,0
185.186.62.179,345014,3,1,0,1,43,2,1,0,1,0,0,317,4,6,0
45.32.172.228,871601,2,0,0,1,47,2,1,1,1,1,1,246,1,6,2
45.32.172.228,871601,2,0,0,1,47,2,1,1,1,1,1,246,2,6,1
45.32.172.228,871601,2,0,0,1,47,2,1,1,1,1,1,246,3,6,1
45.32.172.228,871601,2,0,0,1,47,2,1,1,1,1,1,246,4,5,2
128.254.167.23,781355,2,1,0,2,15,2,1,0,1,0,1,133,1,2,1
128.254.167.23,781355,2,1,0,2,15,2,1,0,1,0,1,133,2,9,1
128.254.167.23,781355,2,1,0,2,15,2,1,0,1,0,1,133,3,7,2
128.254.167.23,781355,2,1,0,2,15,2,1,0,1,0,1,133,4,6,1
208.218.229.128,761099,5,0,1,1,9,0,2,0,0,0,0,534,1,7,0
208.218.229.128,761099,5,0,1,1,9,0,2,0,0,0,0,534,2,5,0
208.218.229.128,761099,5,0,1,1,9,0,2,0,0,0,0,534,3,8,0
208.218.229.128,761099,5,0,1,1,9,0,2,0,0,0,0,534,4,6,0
136.175.103.23,240387,2,1,0,3,43,2,1,1,0,1,0,81,1,4,0
136.175.103.23,240387,2,1,0,3,43,2,1,1,0,1,0,81,2,1,0
136.175.103.23,240387,2,1,0,3,43,2,1,1,0,1,0,81,3,1,0
136.175.103.23,240387,2,1,0,3,43,2,1,1,0,1,0,81,4,4,0
206.82.9.178,895752,1,1,2,2,46,2,1,0,1,1,1,522,1,7,1
206.82.9.178,895752,1,1,2,2,46,2,1,0,1,1,1,522,2,7,1
206.82.9.178,895752,1,1,2,2,46,2,1,0,1,1,1,522,3,7,2
206.82.9.178,895752,1,1,2,2,46,2,1,0,1,1,1,522,4,7,1
107.180.135.210,822496,4,0,0,1,12,2,1,0,0,0,1,74,1,6,2
107.180.135.210,822496,4,0,0,1,12,2,1,0,0,0,1,74,2,8,2
107.180.135.210,822496,4,0,0,1,12,2,1,0,0,0,1,74,3,7,1
107.180.135.210,822496,4,0,0,1,12,2,1,0,0,0,1,74,4,10,1
103.85.204.173,538511,5,0,0,4,35,2,1,0,1,1,1,425,1,8,1
103.85.204.173,538511,5,0,0,4,35,2,1,0,1,1,1,425,2,8,1
103.85.204.173,538511,5,0,0,4,35,2,1,0,1,1,1,425,3,10,2
103.85.204.173,538511,5,0,0,4,35,2,1,0,1,1,1,425,4,8,2
45.77.166.58,488354,3,1,0,0,1,2,0,1,1,0,1,496,1,3,1
45.77.166.58,488354,3,1,0,0,1,2,0,1,1,0,1,496,2,4,1
45.77.166.58,488354,3,1,0,0,1,2,0,1,1,0,1,496,3,1,2
45.77.166.58,488354,3,1,0,0,1,2,0,1,1,0,1,496,4,2,2
208.207.184.3,420985,4,0,0,1,44,2,1,1,1,0,1,83,1,9,2
208.207.184.3,420985,4,0,0,1,44,2,1,1,1,0,1,83,2,9,1
208.207.184.3,420985,4,0,0,1,44,2,1,1,1,0,1,83,3,9,1
208.207.184.3,420985,4,0,0,1,44,2,1,1,1,0,1,83,4,8,2
128.254.167.245,943761,3,0,0,0,15,2,1,1,1,0,0,142,1,7,0
128.254.167.245,943761,3,0,0,0,15,2,1,1,1,0,0,142,2,5,0
128.254.167.245,943761,3,0,0,0,15,2,1,1,1,0,0,142,3,5,0
128.254.167.245,943761,3,0,0,0,15,2,1,1,1,0,0,142,4,6,0
208.200.5.250,476896,4,1,0,1,9,2,1,1,0,0,0,184,1,8,0
208.200.5.250,476896,4,1,0,1,9,2,1,1,0,0,0,184,2,8,0
208.200.5.250,476896,4,1,0,1,9,2,1,1,0,0,0,184,3,9,0
208.200.5.250,476896,4,1,0,1,9,2,1,1,0,0,0,184,4,7,0
63.75.252.248,335511,2,1,0,1,4,2,1,0,0,1,0,401,1,10,0
63.75.252.248,335511,2,1,0,1,4,2,1,0,0,1,0,401,2,10,0
63.75.252.248,335511,2,1,0,1,4,2,1,0,0,1,0,401,3,9,0
63.75.252.248,335511,2,1,0,1,4,2,1,0,0,1,0,401,4,8,0
185.104.14.221,715618,2,0,2,2,4,2,1,0,2,0,0,87,1,10,0
185.104.14.221,715618,2,0,2,2,4,2,1,0,2,0,0,87,2,9,0
185.104.14.221,715618,2,0,2,2,4,2,1,0,2,0,0,87,3,10,0
185.104.14.221,715618,2,0,2,2,4,2,1,0,2,0,0,87,4,10,0
173.199.119.236,442871,4,1,0,2,40,2,1,1,1,0,1,420,1,5,1
173.199.119.236,442871,4,1,0,2,40,2,1,1,1,0,1,420,2,6,1
173.199.119.236,442871,4,1,0,2,40,2,1,1,1,0,1,420,3,6,1
173.199.119.236,442871,4,1,0,2,40,2,1,1,1,0,1,420,4,5,2
147.124.220.139,499037,1,1,0,1,43,2,1,1,0,1,1,116,1,3,1
147.124.220.139,499037,1,1,0,1,43,2,1,1,0,1,1,116,2,4,1
147.124.220.139,499037,1,1,0,1,43,2,1,1,0,1,1,116,3,5,1
147.124.220.139,499037,1,1,0,1,43,2,1,1,0,1,1,116,4,5,2
63.160.189.53,565815,2,0,2,2,46,2,1,1,1,1,1,280,1,2,1
63.160.189.53,565815,2,0,2,2,46,2,1,1,1,1,1,280,2,3,1
63.160.189.53,565815,2,0,2,2,46,2,1,1,1,1,1,280,3,4,2
63.160.189.53,565815,2,0,2,2,46,2,1,1,1,1,1,280,4,4,1
149.46.193.49,452273,6,0,0,4,5,2,1,1,1,0,1,327,1,4,2
149.46.193.49,452273,6,0,0,4,5,2,1,1,1,0,1,327,2,5,2
149.46.193.49,452273,6,0,0,4,5,2,1,1,1,0,1,327,3,4,1
149.46.193.49,452273,6,0,0,4,5,2,1,1,1,0,1,327,4,5,1
149.46.193.54,722625,2,1,0,2,21,2,1,1,1,1,1,537,1,4,2
149.46.193.54,722625,2,1,0,2,21,2,1,1,1,1,1,537,2,4,2
149.46.193.54,722625,2,1,0,2,21,2,1,1,1,1,1,537,3,4,1
149.46.193.54,722625,2,1,0,2,21,2,1,1,1,1,1,537,4,4,2
202.182.69.196,994529,4,1,0,1,17,2,1,0,1,0,1,86,1,6,1
202.182.69.196,994529,4,1,0,1,17,2,1,0,1,0,1,86,2,7,2
202.182.69.196,994529,4,1,0,1,17,2,1,0,1,0,1,86,3,4,1
202.182.69.196,994529,4,1,0,1,17,2,1,0,1,0,1,86,4,5,1
65.195.213.101,155204,5,0,0,3,15,2,1,1,0,0,0,187,1,4,0
65.195.213.101,155204,5,0,0,3,15,2,1,1,0,0,0,187,2,5,0
65.195.213.101,155204,5,0,0,3,15,2,1,1,0,0,0,187,3,6,0
65.195.213.101,155204,5,0,0,3,15,2,1,1,0,0,0,187,4,6,0
208.207.176.130,522756,2,1,0,1,9,2,1,1,0,1,0,274,1,2,0
208.207.176.130,522756,2,1,0,1,9,2,1,1,0,1,0,274,2,3,0
208.207.176.130,522756,2,1,0,1,9,2,1,1,0,1,0,274,3,3,0
208.207.176.130,522756,2,1,0,1,9,2,1,1,0,1,0,274,4,3,0
128.254.164.95,717765,1,1,0,1,43,2,1,1,0,0,0,188,1,3,0
128.254.164.95,717765,1,1,0,1,43,2,1,1,0,0,0,188,2,3,0
128.254.164.95,717765,1,1,0,1,43,2,1,1,0,0,0,188,3,4,0
128.254.164.95,717765,1,1,0,1,43,2,1,1,0,0,0,188,4,4,0
8.9.11.50,882088,4,1,0,1,19,2,1,1,1,0,0,121,1,2,0
8.9.11.50,882088,4,1,0,1,19,2,1,1,1,0,0,121,2,1,0
8.9.11.50,882088,4,1,0,1,19,2,1,1,1,0,0,121,3,2,0
8.9.11.50,882088,4,1,0,1,19,2,1,1,1,0,0,121,4,2,0
71.59.79.119,532651,3,0,0,1,31,2,1,1,0,0,0,363,1,10,0
71.59.79.119,532651,3,0,0,1,31,2,1,1,0,0,0,363,2,10,0
71.59.79.119,532651,3,0,0,1,31,2,1,1,0,0,0,363,3,10,0
71.59.79.119,532651,3,0,0,1,31,2,1,1,0,0,0,363,4,5,0
208.207.180.174,440612,3,1,0,2,4,2,1,0,0,1,1,588,1,7,1
208.207.180.174,440612,3,1,0,2,4,2,1,0,0,1,1,588,2,5,2
208.207.180.174,440612,3,1,0,2,4,2,1,0,0,1,1,588,3,9,1
208.207.180.174,440612,3,1,0,2,4,2,1,0,0,1,1,588,4,2,1
202.182.71.97,649925,4,0,0,3,35,2,1,1,1,1,1,286,1,8,1
202.182.71.97,649925,4,0,0,3,35,2,1,1,1,1,1,286,2,7,1
202.182.71.97,649925,4,0,0,3,35,2,1,1,1,1,1,286,3,6,1
202.182.71.97,649925,4,0,0,3,35,2,1,1,1,1,1,286,4,6,1
206.232.102.199,209361,3,0,0,2,4,2,1,0,1,0,0,139,1,3,0
206.232.102.199,209361,3,0,0,2,4,2,1,0,1,0,0,139,2,8,0
206.232.102.199,209361,3,0,0,2,4,2,1,0,1,0,0,139,3,7,0
206.232.102.199,209361,3,0,0,2,4,2,1,0,1,0,0,139,4,7,0
121.91.230.201,170531,1,1,0,1,34,2,1,1,1,0,1,92,1,6,1
121.91.230.201,170531,1,1,0,1,34,2,1,1,1,0,1,92,2,4,1
121.91.230.201,170531,1,1,0,1,34,2,1,1,1,0,1,92,3,6,2
121.91.230.201,170531,1,1,0,1,34,2,1,1,1,0,1,92,4,8,2
208.195.173.98,636212,2,0,0,1,15,2,1,1,0,1,0,124,1,10,0
208.195.173.98,636212,2,0,0,1,15,2,1,1,0,1,0,124,2,10,0
208.195.173.98,636212,2,0,0,1,15,2,1,1,0,1,0,124,3,10,0
208.195.173.98,636212,2,0,0,1,15,2,1,1,0,1,0,124,4,10,0
45.43.133.132,740285,3,1,0,3,38,2,1,0,2,0,0,138,1,8,0
45.43.133.132,740285,3,1,0,3,38,2,1,0,2,0,0,138,2,7,0
45.43.133.132,740285,3,1,0,3,38,2,1,0,2,0,0,138,3,3,0
45.43.133.132,740285,3,1,0,3,38,2,1,0,2,0,0,138,4,2,0
208.195.165.168,137529,2,0,0,2,15,2,1,1,1,1,1,226,1,7,1
208.195.165.168,137529,2,0,0,2,15,2,1,1,1,1,1,226,2,8,2
208.195.165.168,137529,2,0,0,2,15,2,1,1,1,1,1,226,3,8,2
208.195.165.168,137529,2,0,0,2,15,2,1,1,1,1,1,226,4,9,2
107.180.132.36,643376,5,0,0,3,4,2,1,1,1,0,1,291,1,5,1
107.180.132.36,643376,5,0,0,3,4,2,1,1,1,0,1,291,2,6,2
107.180.132.36,643376,5,0,0,3,4,2,1,1,1,0,1,291,3,3,1
107.180.132.36,643376,5,0,0,3,4,2,1,1,1,0,1,291,4,4,2
208.195.174.150,603055,2,0,0,2,6,2,1,1,2,1,1,174,1,9,2
208.195.174.150,603055,2,0,0,2,6,2,1,1,2,1,1,174,2,7,2
208.195.174.150,603055,2,0,0,2,6,2,1,1,2,1,1,174,3,10,1
208.195.174.150,603055,2,0,0,2,6,2,1,1,2,1,1,174,4,10,2
216.250.249.115,941280,4,1,0,1,47,2,1,1,1,0,0,227,1,3,0
216.250.249.115,941280,4,1,0,1,47,2,1,1,1,0,0,227,2,3,0
216.250.249.115,941280,4,1,0,1,47,2,1,1,1,0,0,227,3,5,0
216.250.249.115,941280,4,1,0,1,47,2,1,1,1,0,0,227,4,2,0
208.207.179.82,167343,3,1,0,0,12,2,1,1,0,1,1,363,1,6,2
208.207.179.82,167343,3,1,0,0,12,2,1,1,0,1,1,363,2,5,2
208.207.179.82,167343,3,1,0,0,12,2,1,1,0,1,1,363,3,5,2
208.207.179.82,167343,3,1,0,0,12,2,1,1,0,1,1,363,4,8,2
172.98.161.216,823981,3,1,0,1,15,2,1,0,1,1,1,415,1,7,1
172.98.161.216,823981,3,1,0,1,15,2,1,0,1,1,1,415,2,6,1
172.98.161.216,823981,3,1,0,1,15,2,1,0,1,1,1,415,3,8,2
172.98.161.216,823981,3,1,0,1,15,2,1,0,1,1,1,415,4,5,1
172.86.94.249,502816,2,0,0,3,35,2,1,0,1,1,1,309,1,7,2
172.86.94.249,502816,2,0,0,3,35,2,1,0,1,1,1,309,2,9,2
172.86.94.249,502816,2,0,0,3,35,2,1,0,1,1,1,309,3,7,1
172.86.94.249,502816,2,0,0,3,35,2,1,0,1,1,1,309,4,8,1
128.254.166.176,362294,2,1,0,3,15,2,1,1,1,0,1,68,1,7,2
128.254.166.176,362294,2,1,0,3,15,2,1,1,1,0,1,68,2,6,2
