StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q2,Q27,Q28,Q3,Q4,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q7,Q8,Q9,Q10,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q25_0_GROUP,Q25_1_GROUP,Q25_0_1_RANK,Q25_0_3_RANK,Q25_0_12_RANK,Q25_0_16_RANK,Q25_1_1_RANK,Q25_1_3_RANK,Q25_1_12_RANK,Q25_1_16_RANK,Q30_First Click,Q30_Last Click,Q30_Page Submit,Q30_Click Count,Q29_0_GROUP,Q29_1_GROUP,Q29_2_GROUP,Q29_0_1_RANK,Q29_0_2_RANK,Q29_0_3_RANK,Q29_0_4_RANK,Q29_0_5_RANK,Q29_0_6_RANK,Q29_1_1_RANK,Q29_1_2_RANK,Q29_1_3_RANK,Q29_1_4_RANK,Q29_1_5_RANK,Q29_1_6_RANK,Q29_2_1_RANK,Q29_2_2_RANK,Q29_2_3_RANK,Q29_2_4_RANK,Q29_2_5_RANK,Q29_2_6_RANK,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q74_1,Q74_2,Q74_3,Q74_4,Q75_1,Q75_2,Q75_3,Q75_4,Q76_1,Q76_2,Q76_3,Q76_4,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Small_1,Small_2,Small_3,Small_4,Medium_1,Medium_2,Medium_3,Medium_4,Large_1,Large_2,Large_3,Large_4,Q26,Random ID,Message_Received,Shelter_Information,Shelter_Type_1,Shelter_Type_2,Shelter_Type_3,Shelter_Type_4
11/22/22 11:29,11/22/22 11:31,IP Address,208.221.47.208,100,114,TRUE,11/22/22 11:31,R_2YK8cX2LkECtPF5,,,,,39.2151,-76.754,anonymous,EN,0.899999976,,0,0,,3.781,19.234,20.795,7,25-34 years old,Male,Married,"$25,000-$49,999",New Jersey,2.63,11.005,12.112,5,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,40.08,0,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",2,,,,1,,,1,,2,,,,,2,,,1,1.725,19.316,23.884,13,7,8,9,9,,,,,,,,,,,,,,,,,,,,,,,,,290314,290314,No,No,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:28,11/22/22 11:31,IP Address,208.207.179.8,100,196,TRUE,11/22/22 11:31,R_2aXOKt2U3fnrbKg,,,,,40.7683,-73.9802,anonymous,EN,1,,0,75,,5.124,48.639,48.938,12,25-34 years old,Male,Married,"$25,000-$49,999",North Carolina,1.105,37.1,38.274,7,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.549,21.018,22.625,18,,,,,1 (low),3,4,3,,,,,218228,218228,Yes,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:28,11/22/22 11:31,IP Address,165.227.215.169,100,169,TRUE,11/22/22 11:31,R_56acYs1VA3jDzAB,,,,,40.8364,-74.1403,anonymous,EN,0.899999976,,0,25,,2.71,30.143,33.374,8,25-34 years old,Male,Married,"$75,000-$99,999",Indiana,1.91,12.167,14.107,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,2.246,2.246,45.325,1,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,1.515,24.232,25.946,8,,,,,7,3,1 (low),2,,,,,,,,,,,,,,,,,,,,,BOTH ,215653,No,No,No-Kill Shelter,No-Kill Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:25,11/22/22 11:31,IP Address,216.93.0.217,100,338,TRUE,11/22/22 11:31,R_2q2AK4wIJpXxDdc,,,,,40.7503,-74.0014,anonymous,EN,0.899999976,,0,30,,24.726,34.608,38.729,5,25-34 years old,Male,,"$50,000-$74,999",Indiana,1.668,22.82,25.324,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.687,10.814,16.783,7,,,,,5,6,5,4,,,,,,,,,,,,,,,,,,,,,,259853,Yes,No,No-Kill Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,170.75.155.51,100,131,TRUE,11/22/22 11:31,R_3FRGrfbmo165w5a,,,,,35.2316,-80.8428,anonymous,EN,0.899999976,,0,25,,1.709,16.16,17.121,8,25-34 years old,Male,Married,"$75,000-$99,999",Kentucky,1.413,9.549,10.212,5,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,20.123,49.618,50.718,2,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,2.124,15.259,15.923,8,,,,,5,4,1 (low),7,,,,,,,,,,,,,,,,,,,,,712137,712137,No,No,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:27,11/22/22 11:31,IP Address,45.63.76.227,100,204,TRUE,11/22/22 11:31,R_10ZQ7FwEHZp1yLt,,,,,42.0048,-87.9954,anonymous,EN,0.800000012,,0,25,,6.399,15.576,16.499,6,45-54 years old,Male,Married,"$50,000-$74,999",California,1.494,16.237,17.397,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918,15.078,15.366,10,,,,,7,5,3,4,,,,,A1FKGHYVTL6VVC,739981,Yes,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,47.146.233.231,100,97,TRUE,11/22/22 11:31,R_3gZynMRPR9VJoVk,,,,,34.1483,-118.0016,anonymous,EN,0.899999976,,0,0,,1.475,7.591,8.063,10,18-24 years old,Female,Single,"$100,000-$149,000",California,1.006,22.487,23.073,14,"No, but I own another pet",Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0.925,34.21,34.612,24,"French BullDog,Beagle","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",1,,,,2,,,2,,1,,,,,2,,,1,0.904,16.07,16.694,14,1 (low),4,1 (low),3,,,,,,,,,,,,,,,,,,,,,,,,,457295,457295,No,No,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:26,11/22/22 11:31,IP Address,172.84.188.101,100,306,TRUE,11/22/22 11:31,R_1C78NJLq6qsj70Y,,,,,25.7689,-80.1946,anonymous,EN,0.899999976,,0,35,,13.458,26.217,27.812,6,45-54 years old,Female,Married,"$25,000-$49,999",Ohio,12.451,28.622,29.637,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.094,33.423,34.825,9,,,,,7,6,7,6,,,,,828020,828020,Yes,Yes,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:26,11/22/22 11:31,IP Address,66.207.176.95,100,266,TRUE,11/22/22 11:31,R_3Eyv7UUZTDqogMI,,,,,39.5125,-76.1806,anonymous,EN,0.899999976,,0,0,,34.438,44.791,46.806,6,55-64 years old,Female,Married,"$75,000-$99,999",Texas,40.237,57.325,58.423,8,Yes,Neither dogs nor cats,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,13.966,15.728,8,,,,,5,4,7,2,,,,,224367,224367,Yes,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,104.171.171.28,100,90,TRUE,11/22/22 11:31,R_338TL3eE0vhrPAS,,,,,39.0469,-77.4903,anonymous,EN,0.899999976,,0,25,,11.146,35.757,37.173,9,25-34 years old,Female,Married,"$25,000-$49,999",Nebraska,1.755,8.573,9.833,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,3.012,12.602,13.933,8,,,,,3,6,8,6,,,,,,,,,,,,,,,,,,,,,268529,268529,Yes,No,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:31,IP Address,202.182.68.40,100,242,TRUE,11/22/22 11:31,R_2wLyUSFHTqCKYns,,,,,40.7123,-74.0068,anonymous,EN,1,,0,35,,3.631,104.444,105.31,7,35-44 years old,Male,Married,"$25,000-$49,999",Ohio,1.544,23.386,24.184,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,0,0,58.26,0,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",1,,,,2,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,6.561,22.884,23.571,10,,,,,4,4,7,4,,,,,818867,818867,No,Yes,Traditional Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,149.46.192.221,100,139,TRUE,11/22/22 11:31,R_0oixpbePLnrmYlr,,,,,40.5237,-74.4151,anonymous,EN,1,,0,25,,2.091,21.049,22.467,6,25-34 years old,Female,Married,"$75,000-$99,999",Florida,2.324,13.103,14.329,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.458,17.753,19.294,8,,,,,5,8,10 (high),7,,,,,,524645,Yes,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:26,11/22/22 11:31,IP Address,149.46.58.21,100,310,TRUE,11/22/22 11:31,R_3nf5CrYAyAgaPYD,,,,,40.5237,-74.4151,anonymous,EN,1,,0,25,,5.253,17.184,18.998,8,35-44 years old,Male,Married,"$25,000-$49,999",Pennsylvania,3.304,10.658,11.459,6,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,77.638,77.638,249.588,1,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",1,,,,2,,,1,,2,,,,,2,,,1,2.84,9.58,11.17,8,,,,,7,9,6,8,,,,,,,,,,,,,,,,,,,,,963950,963950,No,No,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:31,IP Address,181.214.107.58,100,265,TRUE,11/22/22 11:31,R_Q4CPNN95WU1jWlb,,,,,41.8874,-87.6318,anonymous,EN,1,,0,75,,2.148,24.513,26.946,10,45-54 years old,Male,Married,"$75,000-$99,999",Maryland,3.373,18.865,20.422,6,No,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,15.682,60.957,62.577,4,"French BullDog,Beagle","Australian Shepherd,Shetland Sheepdog","Labrador Retriever,German Shepherd",1,,,,2,,,1,,2,,,,,2,,,1,3.518,91.768,93.594,24,,,,,10 (high),1 (low),10 (high),5,,,,,,,,,,,,,,,,,,,,,467583,467583,No,No,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:28,11/22/22 11:31,IP Address,163.123.220.176,100,193,TRUE,11/22/22 11:31,R_1o0gu2519EkcXaP,,,,,30.0409,-95.5302,anonymous,EN,1,,0,25,,7.547,29.384,32.693,6,55-64 years old,Female,Married,"$50,000-$74,999",Montana,2.923,19.803,20.871,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,3.133,17.215,18.379,8,,,,,4,4,5,5,,,,,,,,,,,,,,,,,,,,,903240,903240,Yes,No,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,208.221.40.69,100,132,TRUE,11/22/22 11:31,R_1IQtvejg9PMaXYe,,,,,39.2151,-76.754,anonymous,EN,1,,0,0,,2.484,13.703,14.797,6,45-54 years old,Female,Married,"$50,000-$74,999",Massachusetts,1.676,19.077,25.692,4,Yes,Dogs,I will shop for a dog,Large (Greater than 60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,18.992,20.895,9,,,,,,,,,5,5,7,8,292799,292799,Yes,Yes,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:26,11/22/22 11:31,IP Address,208.221.43.68,100,288,TRUE,11/22/22 11:31,R_10HNnBEVPD2Dv9E,,,,,40.7463,-74.1553,anonymous,EN,1,,0,10,,133.231,152.154,156.836,8,35-44 years old,Female,Married,"$25,000-$49,999",New Jersey,1.347,6.05,8.65,4,Yes,Dogs,I will adopt a dog,Large (Greater than 60 lbs.),,,,,,,,,,,,,,,0,0,22.791,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,1.171,13.495,20.409,9,,,,,,,,,7,7,6,8,,,,,,,,,,,,,,,,,715062,715062,No,No,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:31,IP Address,107.180.134.84,100,256,TRUE,11/22/22 11:31,R_3HoeCTn3E3ibEVD,,,,,39.0469,-77.4903,anonymous,EN,1,,0,0,,4.11,18.191,20.636,7,25-34 years old,Male,Married,"$25,000-$49,999",Washington,3.291,16.747,17.939,6,Yes,Neither dogs nor cats,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.309,4.941,23.993,3,,,,,6,6,6,6,,,,,,,,,,,,,,,,,,,,,236129,236129,Yes,No,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,66.38.103.191,100,138,TRUE,11/22/22 11:31,R_PMM3B79qwXToboR,,,,,36.7614,-86.1929,anonymous,EN,1,,0,0,,1.865,9.971,11.082,6,65+ years old,Female,Married,"$100,000-$149,000",Kentucky,1.66,8.509,9.554,4,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.203,41.48,42.543,10,2,5,10 (high),2,,,,,,,,,656355,656355,Yes,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:30,11/22/22 11:31,IP Address,128.254.164.108,100,64,TRUE,11/22/22 11:31,R_0VQHnlEe5eTEKS5,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,2.765,2.765,15.928,1,25-34 years old,Male,Married,"$50,000-$74,999",Texas,0,0,9.083,0,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,4.637,12.136,4,1 (low),3,4,1 (low),,,,,,,,,,,,,,,,,,,,,,,,,717959,717959,Yes,No,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,65.190.245.108,100,129,TRUE,11/22/22 11:31,R_3lWWCbl3LXGiUIC,,,,,36.0322,-79.8588,anonymous,EN,1,,0,5,,1.874,8.903,9.615,7,35-44 years old,Male,Single,"Less than $25,000",North Carolina,1.553,9.297,10.786,5,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4.726,30.538,31.599,11,,,,,4,5,5,4,,,,,,,,,,,,,,,,,,,,,571279,571279,Yes,No,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:30,11/22/22 11:31,IP Address,128.254.167.241,100,50,TRUE,11/22/22 11:31,R_reTWPofEvtoRoWt,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,2.889,11.371,12.201,6,45-54 years old,Male,Married,"$75,000-$99,999",Alaska,1.404,5.436,8.212,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.126,9.686,11.118,9,9,5,6,6,,,,,,,,,334753,334753,Yes,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,65.195.213.42,100,130,TRUE,11/22/22 11:31,R_p4U1rGOlO4lqiOt,,,,,40.7597,-73.981,anonymous,EN,0.899999976,,0,30,,1.769,15.547,17.24,6,25-34 years old,Female,Single,"$50,000-$74,999",California,1.976,9.858,10.95,5,Yes,Dogs,I will adopt a dog,Large (Greater than 60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.163,16.235,19.073,7,,,,,,,,,10 (high),10 (high),10 (high),10 (high),,,,,,,,,,,,,,,,,A3K9NDJ2OY6ZYI,394542,Yes,No,No-Kill Shelter,Traditional Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,178.128.151.68,100,153,TRUE,11/22/22 11:31,R_DOazzBRcw69HqUh,,,,,40.793,-74.0247,anonymous,EN,1,,0,75,,1.723,19.618,22.707,6,25-34 years old,Male,Married,"$50,000-$74,999",Tennessee,2.733,26.635,27.807,4,Yes,Dogs,I will adopt a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.303,23.308,24.009,10,,,,,4,8,7,7,,,,,892596,892596,Yes,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,155.193.158.141,100,146,TRUE,11/22/22 11:31,R_3lYdQp8a565hgC4,,,,,40.1846,-76.3015,anonymous,EN,1,,0,25,,2.309,13.279,13.705,7,25-34 years old,Male,Married,"$50,000-$74,999",Ohio,9.965,14.027,14.841,4,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,19.34,19.34,55.804,1,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,2.517,11.661,12.997,10,5,10 (high),5,8,,,,,,,,,755133,755133,No,Yes,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,163.123.220.158,100,131,TRUE,11/22/22 11:31,R_1jOhsi9lZgHwXof,,,,,30.0409,-95.5302,anonymous,EN,1,,0,25,,6.928,30.188,33.762,8,45-54 years old,Female,Married,"$50,000-$74,999",Alabama,4.221,26.838,29.256,7,Yes,Dogs,I will adopt a dog,Small (Less than 30 lbs.),,,,,,,,,,,,,,,0,0,23.962,0,"Beagle,French BullDog","Shetland Sheepdog,Australian Shepherd","Labrador Retriever,German Shepherd",2,,,,1,,,2,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,0.701,15.204,17.475,8,8,7,7,7,,,,,,,,,490861,490861,No,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:31,IP Address,216.39.37.33,100,259,TRUE,11/22/22 11:31,R_24BQbMbLTyXFK0Y,,,,,40.7123,-74.0068,anonymous,EN,1,,0,10,,3.35,13.342,14.14,6,25-34 years old,Male,Married,"$50,000-$74,999",Texas,2.198,8.94,9.85,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,5.387,16.335,18.141,8,,,,,2,5,2,3,,,,,,,,,,,,,,,,,,,,,191017,191017,Yes,No,Traditional Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:25,11/22/22 11:31,IP Address,208.221.46.30,100,375,TRUE,11/22/22 11:31,R_2Cp00df8xAFWTmV,,,,,39.2151,-76.754,anonymous,EN,0.899999976,,0,0,,4.262,30.259,31.621,8,35-44 years old,Male,Married,"$25,000-$49,999",New York,1.956,8.207,9.852,4,Yes,Dogs,I will shop for a dog,Small (Less than 30 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,1,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.679,12.508,14.883,8,3,2,6,6,,,,,,,,,A1L5A88C9PPK5L,764589,Yes,Yes,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter,No-Kill Shelter
11/22/22 11:27,11/22/22 11:31,IP Address,149.46.192.249,100,247,TRUE,11/22/22 11:31,R_0TnhxBuvLQQGA9j,,,,,40.5237,-74.4151,anonymous,EN,0.899999976,,0,25,,34.776,47.37,48.499,6,35-44 years old,Female,Married,"$75,000-$99,999",Mississippi,8.199,13.659,15.539,4,Yes,Cats,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,,,,,,,,,,,2.377,18.847,133.263,8,"Beagle,French BullDog","Australian Shepherd,Shetland Sheepdog","German Shepherd,Labrador Retriever",2,,,,1,,,1,,2,,,,,1,,,2,,,,,,,,,,,,,,,,,1.834,13.265,14.028,8,,,,,7,5,9,10 (high),,,,,346262,346262,No,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,Traditional Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,202.182.70.47,100,135,TRUE,11/22/22 11:31,R_pgFknjioSBLnXqN,,,,,40.7123,-74.0068,anonymous,EN,1,,0,25,,1.613,14.987,16.134,6,35-44 years old,Female,Married,"$75,000-$99,999",North Carolina,1.966,18.062,21.404,6,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Accept and care for all animals
,Consider euthanizing ill or unadoptable animals","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,1,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,19.231,20.653,8,,,,,6,7,7,8,,,,,652546,652546,Yes,Yes,No-Kill Shelter,Traditional Shelter,Traditional Shelter,No-Kill Shelter
11/22/22 11:29,11/22/22 11:31,IP Address,207.246.65.202,100,151,TRUE,11/22/22 11:31,R_2rJAU4vXXciMIvl,,,,,25.8119,-80.2318,anonymous,EN,0.899999976,,0,25,,11.407,39.783,41.116,7,35-44 years old,Male,Married,"$25,000-$49,999",Nebraska,2.534,12.925,14.168,4,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Avoid and transfer responsibility for overcrowding to other shelters
,Abstain from animal euthanization
",,2,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,11.063,22.625,23.845,8,,,,,4,3,5,4,,,,,,,,,,,,,,,,,,,,,864087,864087,Yes,No,Traditional Shelter,Traditional Shelter,No-Kill Shelter,Traditional Shelter
11/22/22 11:30,11/22/22 11:32,IP Address,128.254.166.70,100,62,TRUE,11/22/22 11:32,R_tG7VthnOUgzbDNL,,,,,40.0242,-79.8846,anonymous,EN,0.899999976,,0,55,,1.239,8.088,9.794,5,18-24 years old,Male,Married,"$25,000-$49,999",Indiana,6.781,6.781,18.766,1,Yes,Dogs,I will shop for a dog,Medium (Between 30-60 lbs.),,,,,"Consider euthanizing ill or unadoptable animals,Accept and care for all animals
","Abstain from animal euthanization
,Avoid and transfer responsibility for overcrowding to other shelters
",,2,1,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.753,0,,,,,4,1 (low),4,2,,,,,,,,,,,,,,,,,,,,,457551,457551,Yes,No,Traditional Shelter,No-Kill Shelter,Traditional Shelter,No-Kill Shelter
